35 0.04017227035 0.0406606774142858 0.0250268663642857 0.358935928571429 0.00149892907223605 0.00149951664684531 0.00106605419324303
40 0.04017227035 0.0427127850785715 0.0250268663642857 0.362232571428571 0.00149892907223605 0.00157841134787076 0.00106605419324303
45 0.04017227035 0.0432664224500001 0.0250268663642857 0.362447357142857 0.00149892907223605 0.00157693377390877 0.00106605419324303
50 0.04017227035 0.0443884158928572 0.0250268663642857 0.359858357142857 0.00149892907223605 0.00169615451007766 0.00106605419324303


0 0.0684552022357143 0.060673384992857 0.0366397414785714 0.372643714285714 0.00255820235545214 0.0026346569403143 0.0014014239329843
5 0.0684552022357143 0.051418768185715 0.0366397414785714 4.24217785714286 0.00255820235545214 0.00187109025458558 0.0014014239329843
10 0.0684552022357143 0.0462977154285715 0.0366397414785714 4.27929 0.00255820235545214 0.00166003026840484 0.0014014239329843
15 0.0684552022357143 0.0467416957428561 0.0366397414785714 4.12813928571429 0.00255820235545214 0.00173842557672419 0.0014014239329843
20 0.0684552022357143 0.0508237667142852 0.0366397414785714 4.36476214285714 0.00255820235545214 0.0018422407490765 0.0014014239329843
25 0.0684552022357143 0.0508321339357147 0.0366397414785714 4.28782 0.00255820235545214 0.00184789831755511 0.0014014239329843
30 0.0684552022357143 0.0567754635285711 0.0366397414785714 4.169715 0.00255820235545214 0.00208607983097788 0.0014014239329843
35 0.0684552022357143 0.0561348404214295 0.0366397414785714 4.05435142857143 0.00255820235545214 0.00203885237141399 0.0014014239329843
40 0.0684552022357143 0.057050830592857 0.0366397414785714 4.19249571428571 0.00255820235545214 0.00203386257308601 0.0014014239329843
45 0.0684552022357143 0.0572987857214287 0.0366397414785714 4.194665 0.00255820235545214 0.00209566859868934 0.0014014239329843
50 0.0684552022357143 0.0575660233928579 0.0366397414785714 4.20166571428571 0.00255820235545214 0.00205940517149488 0.0014014239329843


0 0.0783410923928571 0.0736312703142858 0.0446956157642857 0.376999428571428 0.00301707699843503 0.00270616127921738 0.00190351741339123
5 0.0783410923928571 0.060863128407143 0.0446956157642857 4.21207214285714 0.00301707699843503 0.00224161952179707 0.00190351741339123
10 0.0783410923928571 0.0528304969571431 0.0446956157642857 4.27603714285714 0.00301707699843503 0.00190692201104215 0.00190351741339123
15 0.0783410923928571 0.0527344152285716 0.0446956157642857 4.12235857142857 0.00301707699843503 0.00189396763106009 0.00190351741339123
20 0.0783410923928571 0.0587752888071424 0.0446956157642857 4.37118785714286 0.00301707699843503 0.00209976429318005 0.00190351741339123
25 0.0783410923928571 0.0600909705642856 0.0446956157642857 4.29563571428571 0.00301707699843503 0.00216495997380191 0.00190351741339123
30 0.0783410923928571 0.0671961767071432 0.0446956157642857 4.17361428571429 0.00301707699843503 0.00241444276740289 0.00190351741339123
35 0.0783410923928571 0.0670051602928572 0.0446956157642857 4.05080214285714 0.00301707699843503 0.00248623369817004 0.00190351741339123
40 0.0783410923928571 0.0680016451499998 0.0446956157642857 4.19459785714286 0.00301707699843503 0.00247438765515272 0.00190351741339123
45 0.0783410923928571 0.0675675287499997 0.0446956157642857 4.19983428571429 0.00301707699843503 0.00241347186692168 0.00190351741339123
50 0.0783410923928571 0.0689034859214273 0.0446956157642857 4.19959285714286 0.00301707699843503 0.00246755505220304 0.00190351741339123


0 0.0443591390285714 0.0404389734785714 0.0350955895 0.07651755 0.00164148463975458 0.00145471284931912 0.00138487793627389
5 0.0443591390285714 0.0390538410500001 0.0350955895 0.364257428571429 0.00164148463975458 0.00143364802749638 0.00138487793627389
10 0.0443591390285714 0.0430553097214286 0.0350955895 0.322108357142857 0.00164148463975458 0.00155285597563765 0.00138487793627389
15 0.0443591390285714 0.05264037465 0.0350955895 0.3218935 0.00164148463975458 0.00192542238093502 0.00138487793627389
20 0.0443591390285714 0.0574356043642856 0.0350955895 0.314945214285714 0.00164148463975458 0.00212727090285533 0.00138487793627389
25 0.0443591390285714 0.0679635150142857 0.0350955895 0.362723214285714 0.00164148463975458 0.00251999621281846 0.00138487793627389
30 0.0443591390285714 0.0688447720285714 0.0350955895 0.3628215 0.00164148463975458 0.00286937466000787 0.00138487793627389
35 0.0443591390285714 0.0689803095428572 0.0350955895 0.365911357142857 0.00164148463975458 0.00251616093410407 0.00138487793627389
40 0.0443591390285714 0.0703017715428571 0.0350955895 0.360629285714286 0.00164148463975458 0.00251786866371635 0.00138487793627389
45 0.0443591390285714 0.0730345596714284 0.0350955895 0.360017571428572 0.00164148463975458 0.00260935335522764 0.00138487793627389
50 0.0443591390285714 0.0745276354714286 0.0350955895 0.359601142857143 0.00164148463975458 0.00268106478244816 0.00138487793627389


